submission_id,question,response1,startDate,context_picture,sentence_order,domain,experiment_id,problems,enjoyment,item,botresponse,option2,option1,understand,text,target,age,comments,education,target_size,sentences,languages,sex,np,RT,context,sentence2,trial_number,startTime,fairprice,congruence,response2,sentence1,trial_name
959,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no issues,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,35,NA,some_college,NA,NA,english,male,NA,11497,NA,The chair is blue.,1,1575059765122,0.8,NA,0,The chair is yellow.,custom_warmup
959,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),NA,NA,NA,27,no issues,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,35,NA,some_college,NA,NA,english,male,NA,6968,NA,The basketball is green.,2,1575059765122,0.8,NA,0,The basketball is orange.,custom_warmup
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/fish-parade-basic.png,0|1,fish,27,no issues,1,goldfish,barbara,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,35,NA,some_college,1,<b>That's a small goldfish.</b>|<b>That goldfish is small.</b>,english,male,0,16522,You and your friend see the following:,1,1,1575059765122,0.8,0,100,0,custom_slider1
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),68,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/bird-parade-basic.png,0|1,birds,27,no issues,1,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,35,NA,some_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,english,male,1,10945,You and your friend see the following:,1,2,1575059765122,0.8,0,57,0,custom_slider1
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),74,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/flower-parade-basic.png,0|1,flowers,27,no issues,1,sunflower,barbara,very well,very bad,yes,You also see this sunflower.,warmup/sunflower.png,35,NA,some_college,0,<b>That's a big flower.</b>|<b>That flower is big.</b>,english,male,1,12082,You and your friend see the following:,1,3,1575059765122,0.8,0,63,0,custom_slider1
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,no issues,1,pug,barbara,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,35,NA,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,english,male,0,14618,You and your friend see the following:,1,1,1575059765122,0.8,0,88,0,custom_slider2
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),93,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,no issues,1,chihuahua,barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,35,NA,some_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,english,male,0,8913,You and your friend see the following:,1,2,1575059765122,0.8,0,96,0,custom_slider2
959,How well does each of these sentences describe it? (Click on the slider to provide a rating),98,Fri Nov 29 2019 12:36:05 GMT-0800 (Pacific Standard Time),images/tree-parade-basic.png,0|1,trees,27,no issues,1,sequoia,barbara,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,35,NA,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,english,male,1,11753,You and your friend see the following:,1,3,1575059765122,0.8,0,100,0,custom_slider2
952,How well does each of the sentences describe it? (Click on the slider to provide a rating),27,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,barbara,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,36,NA,graduated_college,NA,NA,English,male,NA,9092,NA,The chair is blue.,1,1575059557912,0.8,NA,38,The chair is yellow.,custom_warmup
952,How well does each of the sentences describe it? (Click on the slider to provide a rating),57,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,1,NA,barbara,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,36,NA,graduated_college,NA,NA,English,male,NA,3610,NA,The basketball is green.,2,1575059557912,0.8,NA,33,The basketball is orange.,custom_warmup
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),42,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,NA,1,chihuahua,barbara,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,36,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,8535,You and your friend see the following:,1,1,1575059557912,0.8,0,56,0,custom_slider1
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),41,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,NA,1,eagle,barbara,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,36,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,6732,You and your friend see the following:,1,2,1575059557912,0.8,0,54,0,custom_slider1
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),46,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,NA,1,swordfish,barbara,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,36,NA,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,4159,You and your friend see the following:,1,3,1575059557912,0.8,0,31,0,custom_slider1
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),44,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,NA,1,bonsai,barbara,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,36,NA,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,4122,You and your friend see the following:,1,1,1575059557912,0.8,0,55,0,custom_slider2
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),31,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,0|1,flowers,27,NA,1,dandelion,barbara,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,36,NA,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,4923,You and your friend see the following:,1,2,1575059557912,0.8,0,47,0,custom_slider2
952,How well does each of these sentences describe it? (Click on the slider to provide a rating),46,Fri Nov 29 2019 14:32:37 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,1,great dane,barbara,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,36,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,6748,You and your friend see the following:,1,3,1575059557912,0.8,0,53,0,custom_slider2
966,How well does each of the sentences describe it? (Click on the slider to provide a rating),91,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,37,NA,graduated_college,NA,NA,English,male,NA,11157,NA,The basketball is green.,1,1575059619095,0.85,NA,0,The basketball is orange.,custom_warmup
966,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),NA,NA,NA,27,NA,2,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,37,NA,graduated_college,NA,NA,English,male,NA,13345,NA,The chair is blue.,2,1575059619095,0.85,NA,36,The chair is yellow.,custom_warmup
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),61,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/dog-parade-basic.png,1|0,dogs1,27,NA,2,chihuahua,susan,very well,very bad,yes,You also see this chihuahua.,warmup/chihuahua.jpg,37,NA,graduated_college,1,<b>That's a small chihuahua.</b>|<b>That chihuahua is small.</b>,English,male,0,17030,You and your friend see the following:,0,1,1575059619095,0.85,0,31,1,custom_slider1
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/fish-parade-basic.png,1|0,fish,27,NA,2,swordfish,susan,very well,very bad,yes,You also see this swordfish.,warmup/swordfish.jpg,37,NA,graduated_college,0,<b>That's a big fish.</b>|<b>That fish is big.</b>,English,male,1,11038,You and your friend see the following:,0,2,1575059619095,0.85,0,100,1,custom_slider1
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),86,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/tree-parade-basic.png,1|0,trees,27,NA,2,bonsai,susan,very well,very bad,yes,You also see this bonsai.,warmup/bonsai.jpg,37,NA,graduated_college,1,<b>That's a small bonsai.</b>|<b>That bonsai is small.</b>,English,male,0,13424,You and your friend see the following:,0,3,1575059619095,0.85,0,38,1,custom_slider1
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/bird-parade-basic.png,1|0,birds,27,NA,2,eagle,susan,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,37,NA,graduated_college,0,<b>That's a big bird.</b>|<b>That bird is big.</b>,English,male,1,12122,You and your friend see the following:,0,1,1575059619095,0.85,0,97,1,custom_slider2
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/flower-parade-basic.png,1|0,flowers,27,NA,2,dandelion,susan,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,37,NA,graduated_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,male,1,6488,You and your friend see the following:,0,2,1575059619095,0.85,0,94,1,custom_slider2
966,How well does each of these sentences describe it? (Click on the slider to provide a rating),95,Fri Nov 29 2019 15:33:39 GMT-0500 (Eastern Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,NA,2,great dane,susan,very well,very bad,yes,You also see this great dane.,warmup/great-dane.jpg,37,NA,graduated_college,0,<b>That's a big great dane.</b>|<b>That great dane is big.</b>,English,male,0,10669,You and your friend see the following:,0,3,1575059619095,0.85,0,65,1,custom_slider2
994,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),NA,NA,NA,27,None. Everything went well.,2,NA,mary,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,52,NA,some_college,NA,NA,English,female,NA,13338,NA,The basketball is green.,1,1575060515784,0.8,NA,0,The basketball is orange.,custom_warmup
994,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),NA,NA,NA,27,None. Everything went well.,2,NA,mary,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,52,NA,some_college,NA,NA,English,female,NA,17158,NA,The chair is blue.,2,1575060515784,0.8,NA,0,The chair is yellow.,custom_warmup
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/dog-parade-basic.png,0|1,dogs1,27,None. Everything went well.,2,doberman,mary,very well,very bad,yes,You also see this doberman.,warmup/doberman.png,52,NA,some_college,0,<b>That's a big doberman.</b>|<b>That doberman is big.</b>,English,female,0,52616,You and your friend see the following:,1,1,1575060515784,0.8,0,100,0,custom_slider1
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),97,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/dog-parade-basic2.png,NA,dogs2,27,None. Everything went well.,2,pug,mary,very well,very bad,yes,You also see this pug.,warmup/pug.jpg,52,NA,some_college,1,<b>That's a small pug.</b>|<b>That pug is small.</b>,English,female,0,23851,You and your friend see the following:,1,2,1575060515784,0.8,0,97,0,custom_slider1
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/fish-parade-basic.png,0|1,fish,27,None. Everything went well.,2,goldfish,mary,very well,very bad,yes,You also see this goldfish.,warmup/goldfish.png,52,NA,some_college,1,<b>That's a small fish.</b>|<b>That fish is small.</b>,English,female,1,9831,You and your friend see the following:,1,3,1575060515784,0.8,0,100,0,custom_slider1
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/bird-parade-basic.png,0|1,birds,27,None. Everything went well.,2,eagle,mary,very well,very bad,yes,You also see this eagle.,warmup/eagle.jpg,52,NA,some_college,0,<b>That's a big eagle.</b>|<b>That eagle is big.</b>,English,female,0,32862,You and your friend see the following:,1,1,1575060515784,0.8,0,90,0,custom_slider2
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),90,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/tree-parade-basic.png,0|1,trees,27,None. Everything went well.,2,sequoia,mary,very well,very bad,yes,You also see this sequoia.,warmup/sequoia.png,52,NA,some_college,0,<b>That's a big tree.</b>|<b>That tree is big.</b>,English,female,1,15413,You and your friend see the following:,1,2,1575060515784,0.8,0,90,0,custom_slider2
994,How well does each of these sentences describe it? (Click on the slider to provide a rating),88,Fri Nov 29 2019 14:48:35 GMT-0600 (Central Standard Time),images/flower-parade-basic.png,0|1,flowers,27,None. Everything went well.,2,dandelion,mary,very well,very bad,yes,You also see this dandelion.,warmup/dandelion.jpg,52,NA,some_college,1,<b>That's a small flower.</b>|<b>That flower is small.</b>,English,female,1,24568,You and your friend see the following:,1,3,1575060515784,0.8,0,88,0,custom_slider2
953,How well does each of the sentences describe it? (Click on the slider to provide a rating),100,Fri Nov 29 2019 14:35:49 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,NA,NA,susan,very well,very bad,yes,Imagine you see this basketball.,warmup/basketball.png,NA,NA,NA,NA,NA,english,NA,NA,2943,NA,The basketball is green.,1,1575059749666,NA,NA,0,The basketball is orange.,custom_warmup
953,How well does each of the sentences describe it? (Click on the slider to provide a rating),0,Fri Nov 29 2019 14:35:49 GMT-0600 (Central Standard Time),NA,NA,NA,27,NA,NA,NA,susan,very well,very bad,yes,Imagine you see this chair.,warmup/purple-chair.png,NA,NA,NA,NA,NA,english,NA,NA,3232,NA,The chair is blue.,2,1575059749666,NA,NA,0,The chair is yellow.,custom_warmup
